t,u_center,u_bulk,tau_w,u_center_exact,u_bulk_exact,tau_w_exact,force
0.5183627878423163,-0.8832098110335084,-0.8481798318756035,0.3949234432489971,-0.8694152170309603,-0.8526401643540933,0.5296699136113584,-3.1421627371910934
0.5235987755982993,-0.899605961125808,-0.861578367606174,0.3941091491027303,-0.8855206136676524,-0.8660254037844396,0.5272554660096004,-3.0272554660095925
0.5288347633542823,-0.9153892720369284,-0.8743864205603723,0.3930168204920678,-0.9010191187084785,-0.8788171126619663,0.5244796638484375,-2.910273465146471
0.5340707511102653,-0.9305488796155501,-0.886595212738507,0.39164741645875145,-0.9159001102522512,-0.8910065241883688,0.5213444095240165,-2.791296908221741
0.5393067388662482,-0.9450743484063788,-0.8981963768442532,0.3900020760885028,-0.9301533896106882,-0.9025852843498614,0.5178518517830423,-2.67040733582451
0.5445427266222312,-0.9589556788287725,-0.909181962019222,0.388082118145582,-0.9437691882980844,-0.9135454576426016,0.514004384250133,-2.547687599629125
0.5497787143782142,-0.9721833140561164,-0.9195444392920609,0.38588904058026763,-0.9567381747261442,-0.9238795325112875,0.5098046437873507,-2.4232218056127897
0.5550147021341972,-0.9847481465896393,-0.9292767067384703,0.38342451991214865,-0.9690514605993847,-0.9335804264972025,0.5052555086870265,-2.297095256413517
0.5602506898901802,-0.9966415245233036,-0.9383720943485018,0.3806904104859441,-0.9807006070067312,-0.9426414910921792,0.5003600966991242,-2.1693943928679675
0.5654866776461632,-1.0078552574933026,-0.946824368597822,0.37768874360452837,-0.9916776302051231,-0.9510565162951542,0.4951217628944888,-2.0402067347692157
0.5707226654021462,-1.0183816223091444,-0.954627736719825,0.37442172653310796,-1.0019750070911757,-0.9588197348681937,0.4895440973654493,-1.9096208208850514
0.5759586531581292,-1.0282133682595116,-0.9617768506757527,0.37089174138291625,-1.0115856803571366,-0.9659258262890689,0.4836309227653489,-1.777726148277941
0.5811946409141122,-1.037343722094183,-0.9682668108201169,0.3671013438628025,-1.0205030633276124,-0.9723699203976771,0.47738629168868885,-1.6446131109682056
0.5864306286700952,-1.045766392671637,-0.9740931692583216,0.36305326191047654,-1.0287210444737493,-0.9781476007338061,0.4708144838936825,-1.510372937982468
0.5916666164260782,-1.05347557527451,-0.9792519328953445,0.3587503941959267,-1.0362339916017664,-0.9832549075639551,0.46392000336912376,-1.375097630829849
0.5969026041820612,-1.0604659555857943,-0.983739566172315,0.3541958085005842,-1.0430367557129825,-0.9876883405951381,0.456707575247577,-1.2388799004487185
0.6021385919380442,-1.0667327133278572,-0.9875529934895132,0.34939273996823245,-1.0491246745326814,-0.9914448613738107,0.449182142567008,-1.1018131036672525
0.6073745796940272,-1.0722715255558737,-0.9906896013143549,0.34434458923433436,-1.0544935757054024,-0.9945218953682736,0.4413488628830724,-0.9639911792213276
0.6126105674500102,-1.0770785696077054,-0.993147239972451,0.33905492042860097,-1.0591397796544644,-0.9969173337331282,0.4332131047343841,-0.825508583373596
0.6178465552059932,-1.081150525707589,-0.9949242251211268,0.3335274590537219,-1.0630601021037636,-0.998629534754574,0.42478044396318837,-0.686460225177894
0.6230825429619762,-1.0844845792203068,-0.9960193389034773,0.3277660897408831,-1.066251856260118,-0.9996573249755574,0.41605665989395696,-0.5469414014333107
0.6283185307179592,-1.0870784225563186,-0.9964318307832194,0.32177485388223237,-1.06871285465466,-1.0,0.40704773137252803,-0.4070477313725152
0.6335545184739422,-1.088930256725936,-0.9961614180590096,0.31555794714271795,-1.0704414106420201,-0.9996573249755573,0.39775983266850423,-0.2668750911291249
0.6387905062299252,-1.0900387925416077,-0.9952082860582651,0.3091197168496227,-1.0714363395562678,-0.9986295347545737,0.38819932924371636,-0.1265195480289829
0.6440264939859082,-1.0904032514679867,-0.9935730880099868,0.3024646592650642,-1.071696959522823,-0.9969173337331277,0.378372773389654,0.01392270524958561
0.6492624817418912,-1.090023366119692,-0.9912569445972674,0.2955974167399353,-1.0712230919257786,-0.9945218953682731,0.36828689973685236,0.15435541660142843
0.6544984694978742,-1.0888993804062317,-0.988261443189122,0.28852277475130056,-1.0700150615303157,-0.99144486137381,0.357948620639312,0.2946823404609602
0.6597344572538572,-1.087032049323897,-0.9845886367525869,0.2812456588289434,-1.068073696260125,-0.9876883405951372,0.347365021437118,0.43480730376405125
0.6649704450098401,-1.0844226383969595,-0.9802410424457163,0.2737711313651456,-1.0654003266299892,-0.9832549075639541,0.33654335560050114,0.5746342718602495
0.6702064327658231,-1.0810729227662519,-0.9752216398924815,0.2661043883208584,-1.0619967848339147,-0.978147600733805,0.3254910397586712,0.7140674143301394
0.6754424205218061,-1.076985185927817,-0.9695338691406753,0.2582507558190745,-1.0578654034894384,-0.9723699203976759,0.31421564861683093,0.8530111706627107
0.6806784082777891,-1.0721622181225552,-0.9631816283042411,0.25021568663801025,-1.053009014038966,-0.9659258262890675,0.3027249097648506,0.9913703157477685
0.6859143960337721,-1.0666073143774677,-0.956169270891778,0.2420047565995899,-1.0474309448092456,-0.9588197348681922,0.291026698381164,1.129050025138465
0.6911503837897551,-1.0603242722009443,-0.9485016028227582,0.23362366086044384,-1.0411350187302961,-0.9510565162951526,0.27912903183551513,1.2659559400392362
0.6963863715457381,-1.0533173889336445,-0.9401838791338829,0.22507821010640405,-1.034125550715363,-0.9426414910921773,0.2670400641942522,1.401994231974617
0.7016223593017211,-1.045591458756747,-0.9312218003774867,0.2163743266534587,-1.0264073447036937,-0.9335804264972005,0.25476808063193945,1.5370716670945772
0.7068583470577041,-1.037151769360453,-0.9216215087146824,0.2075180404600676,-1.0179856903681554,-0.9238795325112856,0.24232149175311132,1.6710956700723514
0.7120943348136871,-1.0280040982746441,-0.911389583705807,0.19851548505173067,-1.0088663594899587,-0.9135454576425996,0.229708827828064,1.8039743875509513
0.7173303225696701,-1.018154708865226,-0.9005330378011835,0.18937289336333887,-0.9990556020029664,-0.9025852843498592,0.21693873294663524,1.9356167510948552
0.7225663103256531,-1.0076103459977843,-0.8890593115351034,0.1800965935018101,-0.9885601417103023,-0.8910065241883663,0.20401995909397644,2.065932539603773
0.7278022980816361,-0.9963782313733232,-0.8769762684263724,0.17069300443222385,-0.9773871716761906,-0.8788171126619637,0.1909613601523789,2.194832441145679
0.7330382858376191,-0.9844660585382033,-0.8642921895892133,0.16116863159167347,-0.9655443492961909,-0.866025403784437,0.17777188583326597,2.322228114166748
0.7382742735936021,-0.9718819875722898,-0.851015768057697,0.15153006243461942,-0.9530397910491998,-0.8526401643540904,0.1644605755435065,2.4480322480362524
0.7435102613495851,-0.9586346394597336,-0.8371561028279153,0.1417839619119375,-0.9398820669348233,-0.838670567945422,0.15103655219025858,2.572158622884892
0.7487462491055681,-0.9447330901447375,-0.8227226926221346,0.13193706789140977,-0.9260801945999269,-0.8241261886220138,0.1375090159285838,2.694522168695594
0.7539822368615511,-0.9301868642784773,-0.8077254293787537,0.121996186517204,-0.9116436331583893,-0.8090169943749455,0.12388723785611994,2.8150390236062597
0.7592182246175341,-0.9150059286602173,-0.7921745914728675,0.11196818751848442,-0.8965822767083005,-0.7933533402912331,0.11018055365913518,2.933626591384482
0.7644542123735171,-0.8992006853776136,-0.7760808366719822,0.10185999946664087,-0.8809064475510398,-0.7771459614569686,0.0963983572143138,3.0502035980348885
0.7696902001295001,-0.8827819646511229,-0.759455194831731,0.09167860498801833,-0.8646268891168863,-0.7604059656000285,0.08255009415066317,3.1646901475002696
0.7749261878854831,-0.8657610173872425,-0.7423090603365798,0.08143103593364368,-0.8477547586020093,-0.7431448254773919,0.06864525537595106,3.2770077764183534
0.7801621756414661,-0.8481495074461081,-0.7246541842906655,0.07112436851128222,-0.8303016193218813,-0.7253743710122851,0.05469337057211113,3.3870795078966727
0.7853981633974491,-0.8299595036282915,-0.7065026664641001,0.06076571838458725,-0.8122794327863614,-0.7071067811865448,0.04070400166407584,3.4948299042686752
0.790634151153432,-0.8112034713867888,-0.6878669470005241,0.05036223574059817,-0.793700550501873,-0.6883545756937515,0.026686736266510525,3.60018511879494
0.795870138909415,-0.7918942642699721,-0.6687597978912195,0.039921100332757385,-0.7745777055062975,-0.6691306063588555,0.012651181112940058,3.7030729462740433
0.801106126665398,-0.7720451151003456,-0.6491943142217064,0.029449516501654935,-0.7549240036423875,-0.6494480483301808,-0.0013930445282245296,3.803422872528392
0.806342114421381,-0.7516696268971522,-0.6291839051972448,0.018954708177733034,-0.7347529145756766,-0.6293203910498344,-0.015436315446253623,3.9011661227311207
0.811578102177364,-0.7307817635467848,-0.6087422849525801,0.008443913869767587,-0.7140782625630424,-0.6087614290087173,-0.029469007084737098,3.996235708540926
0.816814089933347,-0.7093958402291229,-0.5878834631531594,-0.002075618354950975,-0.6929142169782527,-0.5877852522924697,-0.04348150213777435,4.088566474012524
0.82205007768933,-0.6875265136054904,-0.5666217353935382,-0.012596635897837303,-0.6712752826009841,-0.5664062369248299,-0.05746419714119544,4.178095140251284
0.827286065445313,-0.6651887717751155,-0.5449716733998762,-0.023111886656495134,-0.6491762896759687,-0.544639035015024,-0.07140750905429713,4.264760348781428
0.832522053201296,-0.6423979240069387,-0.5229481150431791,-0.0336141240513398,-0.6266323837490886,-0.5224985647159456,-0.08530188182757759,4.348502703598048
0.837758040957279,-0.6191695902537904,-0.5005661541702883,-0.04409611204401584,-0.6036590152873729,-0.49999999999999656,-0.09913779295197755,4.429264811874181
0.842994028713262,-0.5955196904559866,-0.47784113025915187,-0.05455063014667153,-0.5802719290900198,-0.4771587602596048,-0.11290575998513153,4.506991323294969
0.848230016469245,-0.5714644336415882,-0.4547886179060537,-0.06497047841666037,-0.5564871534976981,-0.453990499739543,-0.12659634705016015,4.581628967992009
