Iteration,MINRES,LSQR,BiCGSTAB,CG,IDRS,GMRES
346,0.0009384976213447458,,,0.00012235555581436542,,
347,0.0009384363037520798,,,0.0001222274909047836,,
348,0.0009377419097017771,,,0.00012209912819004037,,
349,0.0009377045568037271,,,0.00012197125636848884,,
350,0.0009369979086111209,,,0.00012184563890204352,,
351,0.0009369787776006397,,,0.0001217249530453189,,
352,0.0009362653460853822,,,0.00012161265413135611,,
353,0.0009362584391286161,,,0.00012151277466638388,,
354,0.000935543382572901,,,0.00012142967234755306,,
355,0.0009355425935683838,,,0.0001213677444720052,,
356,0.0009348308569595344,,,0.00012133112816338047,,
357,0.000934830168463483,,,0.00012132340636839288,,
358,0.0009341267242849422,,,0.00012134733876965498,,
359,0.0009341204168906682,,,0.00012140463481189674,,
360,0.0009334305303073035,,,0.00012149578318237965,,
361,0.0009334133208665019,,,0.00012161994856098216,,
362,0.0009327426388847437,,,0.00012177494247495363,,
363,0.000932709671719954,,,0.00012195727083805192,,
364,0.0009320639784250151,,,0.00012216225637907938,,
365,0.0009320106725149222,,,0.00012238422982153145,,
366,0.0009313953237572532,,,0.00012261677953412487,,
367,0.0009313171837573976,,,0.0001228530456379795,,
368,0.000930736441099052,,,0.00012308604147668242,,
369,0.0009306289978894017,,,0.00012330898320097854,,
370,0.0009300855858721409,,,0.00012351560725065483,,
371,0.0009299445924249958,,,0.0001237004559346371,,
372,0.0009294397206081356,,,0.00012385911321060122,,
373,0.0009292615924806069,,,0.00012398837609347714,,
374,0.0009287954507897194,,,0.00012408635165780686,,
375,0.0009285777696034595,,,0.00012415247496705176,,
376,0.0009281502572308975,,,0.00012418744897588294,,
377,0.0009278920602751249,,,0.00012419311297375398,,
378,0.0009275033849978033,,,0.00012417225096159978,,
379,0.0009272050402615519,,,0.00012412835506725163,,
380,0.0009268558930169297,,,0.000124065361444971,,
381,0.0009265185931220732,,,0.00012398737697494338,,
382,0.000926209830861203,,,0.0001238984145450197,,
383,0.0009258349823870314,,,0.000123802152953566,,
384,0.0009255670228718358,,,0.0001237017347954972,,
385,0.0009251558807868495,,,0.00012359961239321614,,
386,0.0009249281657998702,,,0.00012349744821117418,,
387,0.000924481907141544,,,0.00012339607251035694,,
388,0.0009242927212179951,,,0.0001232954974691092,,
389,0.0009238128708112514,,,0.00012319498377974988,,
390,0.0009236595585670149,,,0.00012309315294398057,,
391,0.0009231484519186607,,,0.00012298813622120745,,
392,0.0009230278341974852,,,0.00012287774949992284,,
393,0.0009224887703017043,,,0.00012275968231674042,,
394,0.0009223974782210556,,,0.00012263168887969054,,
395,0.0009218344057889859,,,0.00012249176928038426,,
396,0.0009217689598541673,,,0.0001223383300916448,,
397,0.0009211858438786486,,,0.00012217031519109236,,
398,0.0009211425064621407,,,0.00012198729982879211,,
399,0.0009205427432300136,,,0.00012178954352471269,,
400,0.000920517331350965,,,0.0001215780001584526,,
401,0.0009199035719172903,,,0.0001213542863968869,,
402,0.0009198914352644023,,,0.00012112061219134228,,
403,0.0009192659480353664,,,0.00012087967928158554,,
404,0.0009192621864778555,,,0.00012063455532622334,,
405,0.0009186275831049813,,,0.00012038853234829864,,
406,0.0009186273951369029,,,0.00012014497860996484,,
407,0.00091798733119794,,,0.00011990719283626904,,
408,0.0009179862881070417,,,0.00011967826896698357,,
409,0.0009173457395702211,,,0.00011946097843142949,,
410,0.000917339837022298,,,0.0001192576754359209,,
411,0.0009167047581141956,,,0.0001190702290515441,,
412,0.0009166902521713803,,,0.00011889998410841164,,
413,0.0009160667459414737,,,0.0001187477511437261,,
414,0.0009160399184457041,,,0.00011861382400019824,,
415,0.0009154333195839796,,,0.00011849802219718379,,
416,0.000915390357047267,,,0.00011839975395365992,,
417,0.0009148046710592764,,,0.00011831809477269822,,
418,0.00091474176876032,,,0.00011825187583475227,,
419,0.0009141797014699366,,,0.00011819977611616718,,
420,0.0009140933595449253,,,0.00011816041216382005,,
421,0.0009135568401664481,,,0.00011813241981779512,,
422,0.0009134441807127473,,,0.00011811452286654047,,
423,0.0009129350290057523,,,0.00011810558460947816,,
424,0.0009127939295426462,,,0.00011810463953725381,,
425,0.0009123142749400421,,,0.00011811090374782727,,
426,0.0009121432278018972,,,0.00011812376421055364,,
427,0.0009116954625227262,,,0.00011814274847429813,,
428,0.0009114932620493285,,,0.0001181674777917346,,
429,0.0009110795958247297,,,0.00011819760780867089,,
430,0.0009108450839146476,,,0.00011823276186625147,,
431,0.000910466999121613,,,0.00011827246252597193,,
432,0.0009101990694988129,,,0.00011831606711600595,,
433,0.0009098570135986236,,,0.00011836271289980957,,
434,0.0009095549072420032,,,0.0001184112768952542,,
435,0.0009092483891587244,,,0.00011846035445724821,,
436,0.0009089121149743101,,,0.00011850825953072491,,
437,0.0009086401168720267,,,0.0001185530480523321,,
438,0.0009082707239306309,,,0.00011859256441042677,,
439,0.0009080321645606824,,,0.0001186245092575711,,
440,0.0009076316494365877,,,0.00011864652540915241,,
441,0.000907425629543597,,,0.00011865629716116145,,
442,0.0009069964664019606,,,0.00011865165722246097,,
443,0.0009068221711776875,,,0.00011863069467515313,,
444,0.0009063666855869873,,,0.00011859185702545404,,
445,0.0009062230235943184,,,0.00011853403953383298,,
446,0.0009057429452070396,,,0.00011845665562885979,,
447,0.0009056281550521866,,,0.00011835968328589528,,
448,0.0009051246068895798,,,0.00011824368372035323,,
449,0.0009050360748484243,,,0.00011810979050025135,,
450,0.0009045100365296679,,,0.00011795966909150362,,
451,0.0009044444326817758,,,0.00011779544876520159,,
452,0.000903897471160949,,,0.00011761963057332173,,
453,0.0009038511190789538,,,0.00011743497660794478,,
454,0.000903286028693007,,,0.00011724438689708977,,
455,0.0009032553013283344,,,0.00011705077099125879,,
456,0.0009026763085744351,,,0.00011685692153080014,,
457,0.00090265785589013,,,0.00011666539686359556,,
458,0.0009020702356460727,,,0.0001164784191441125,,
459,0.0009020609654889105,,,0.00011629779334957264,,
460,0.000901470208905294,,,0.0001161248513717241,,
461,0.0009014670816875101,,,0.00011596042386478518,,
462,0.0009008779964931235,,,0.00011580484093411163,,
463,0.0009008777894060807,,,0.00011565796111696552,,
464,0.0009002939535579165,,,0.00011551922651485424,,
465,0.0009002931611152726,,,0.00011538774046231901,,
466,0.0008997169625694588,,,0.00011526236283354277,,
467,0.0008997119144355374,,,0.00011514181706609333,,
468,0.0008991451077789298,,,0.00011502480228459137,,
469,0.0008991322407225353,,,0.00011491010358899266,,
470,0.0008985767040938492,,,0.00011479669366794378,,
471,0.0008985528170300048,,,0.00011468381941874641,,
472,0.0008980111166796395,,,0.00011457106818390784,,
473,0.0008979734506185988,,,0.00011445840950008431,,
474,0.0008974489378799167,,,0.00011434620981755727,,
475,0.000897395048368495,,,0.00011423521938083372,,
476,0.0008968914614504505,,,0.00011412653224086889,,
477,0.0008968189926033513,,,0.00011402152206964892,,
478,0.0008963397881985496,,,0.00011392175794943743,,
479,0.000896246317153979,,,0.00011382890551233605,,
480,0.000895794078831859,,,0.000113744619639226,,
481,0.000895677151793993,,,0.00011367043535108587,,
482,0.0008952533503013305,,,0.0001136076635327398,,
483,0.0008951107167600868,,,0.00011355729774039988,,
484,0.0008947158887704631,,,0.00011351993760341529,,
485,0.0008945458232847491,,,0.0001134957332962081,,
486,0.0008941800224131652,,,0.00011348435429598463,,
487,0.0008939815638080777,,,0.00011348498422675767,,
488,0.0008936448314867307,,,0.00011349634209264924,,
489,0.0008934178038535897,,,0.00011351672869535899,,
490,0.0008931104377017247,,,0.00011354409558408963,,
491,0.0008928552331264244,,,0.00011357613257349341,,
492,0.0008925777566022759,,,0.00011361036875851983,,
493,0.0008922949897653272,,,0.00011364428112404884,,
494,0.0008920478787563397,,,0.00011367540435453712,,
495,0.0008917380901227864,,,0.00011370143534387469,,
496,0.0008915214194766873,,,0.00011372032621680712,,
497,0.0008911849716645903,,,0.00011373036040145314,,
498,0.000890998161169255,,,0.00011373020740571714,,
499,0.000890635368556596,,,0.00011371895338248643,,
500,0.0008904771335709378,,,0.00011369610622158603,,
501,0.0008900885485237805,,,0.00011366157565846932,,
502,0.0008899570443549108,,,0.00011361563060536456,,
503,0.0008895437507464672,,,0.00011355883745515653,,
504,0.0008894368092979172,,,0.00011349198436068044,,
505,0.0008890005758366046,,,0.00011341599735722494,,
506,0.0008889159106798409,,,0.00011333185461314283,,
507,0.0008884591304825077,,,0.00011324050504040435,,
508,0.0008883944299760506,,,0.0001131427969899177,,
509,0.0008879198819980687,,,0.00011303942184609712,,
510,0.0008878727841732435,,,0.00011293087609986632,,
511,0.0008873833384529898,,,0.00011281744401723895,,
512,0.0008873513436736045,,,0.00011269920144160687,,
513,0.0008868497484874268,,,0.00011257603968555007,,
514,0.0008868301470556581,,,0.00011244770699294867,,
515,0.0008863189767566565,,,0.00011231386378576388,,
516,0.0008863088438201396,,,0.00011217414693850817,,
517,0.0008857905915477345,,,0.00011202823771351094,,
518,0.0008857868521029095,,,0.00011187592778322826,,
519,0.0008852640790662619,,,0.0001117171779752029,,
520,0.0008852636058178894,,,0.000111552164983403,,
521,0.0008847390465174704,,,0.00011138131224859532,,
522,0.0008847387463480534,,,0.00011120530244456191,,
523,0.0008842153156671645,,,0.00011102507041894024,,
524,0.0008842121833127654,,,0.00011084177691633024,,
525,0.0008836929012214224,,,0.00011065676484258071,,
526,0.0008836840477004435,,,0.00011047150110510634,,
527,0.0008831719442275724,,,0.0001102875080930427,,
528,0.0008831546193919649,,,0.00011010628957459037,,
529,0.0008826526790520837,,,0.0001099292561460049,,
530,0.0008826242966256658,,,0.00010975765535476439,,
531,0.0008821354552087465,,,0.00010959251125252811,,
532,0.0008820936082640226,,,0.00010943457744843028,,
533,0.0008816207611833236,,,0.0001092843067847469,,
534,0.0008815632067467786,,,0.00010914183961252946,,
535,0.0008811091654002146,,,0.00010900701138007788,,
536,0.0008810337704068353,,,0.00010887937894207385,,
537,0.0008806011282543818,,,0.00010875826373281921,,
538,0.00088050579906983,,,0.00010864280880240913,,
539,0.0008800967282938533,,,0.00010853204576380271,,
540,0.0008799793724349263,,,0.00010842496700674847,,
541,0.0008795954288175504,,,0.0001083205981531842,,
542,0.0008794540000463447,,,0.00010821806569175828,,
543,0.0008790960314637159,,,0.00010811665504759343,,
544,0.0008789286799247872,,,0.00010801585500251329,,
545,0.0008785968984194776,,,0.00010791538533880287,,
546,0.0008784021947794884,,,0.00010781520576895362,,
547,0.0008780964004354228,,,0.00010771550554696495,,
548,0.0008778735511643586,,,0.00010761667453281942,,
549,0.0008775934247093522,,,0.00010751925779623455,,
550,0.0008773423758219936,,,0.00010742389700047823,,
551,0.0008770877209822795,,,0.00010733126271890512,,
552,0.000876809081381218,,,0.00010724198244502305,,
553,0.000876579914695896,,,0.00010715656932643727,,
554,0.0008762747110267517,,,0.00010707535657585371,,
555,0.0008760711609950264,,,0.00010699844210513476,,
556,0.0008757405241686197,,,0.00010692564722868548,,
557,0.0008755625875633627,,,0.00010685649234352162,,
558,0.0008752075156211427,,,0.00010679019137938319,,
559,0.0008750547864374096,,,0.00010672566559379195,,
560,0.0008746761000817025,,,0.00010666157603756455,,
561,0.0008745475982149008,,,0.00010659637280983454,,
562,0.0008741461159288533,,,0.0001065283581299732,,
563,0.000874040288330741,,,0.00010645575934442895,,
564,0.0008736171414117244,,,0.00010637680731958239,,
565,0.0008735320185774662,,,0.00010628981529633354,,
566,0.0008730889539173398,,,0.00010619325323199813,,
567,0.0008730223717247823,,,0.0001060858129440977,,
568,0.0008725618880355655,,,0.0001059664599892428,,
569,0.0008725116671221896,,,0.00010583446912354678,,
570,0.0008720369038354644,,,0.0001056894413388936,,
571,0.0008720009166649061,,,0.00010553130177030623,,
572,0.0008715153308913996,,,0.00010536027912654594,,
573,0.0008714914519029858,,,0.00010517686860481794,,
574,0.0008709984177096995,,,0.00010498178140953857,,
575,0.0008709844092109666,,,0.00010477588491510628,,
576,0.0008704869020661229,,,0.00010456013812430135,,
577,0.0008704803125441379,,,0.00010433552733406998,,
578,0.0008699807886457865,,,0.00010410300681454708,,
579,0.0008699789231993433,,,0.00010386344884936389,,
580,0.0008694794043723318,,,0.0001036176067155901,,
581,0.0008694793816730879,,,0.00010336609316142428,,
582,0.0008689816675224769,,,0.00010310937574602646,,
583,0.0008689805319971037,,,0.00010284778912544775,,
584,0.0008684864231805082,,,0.00010258156309199904,,
585,0.0008684812615055148,,,0.00010231086399032345,,
586,0.0008679927000397504,,,0.0001020358461234829,,
587,0.0008679807248385047,,,0.000101756708996044,,
588,0.000867499818757014,,,0.00010147375577131052,,
589,0.0008674784140971111,,,0.00010118744817875323,,
590,0.0008670073788900107,,,0.00010089845330405454,,
591,0.0008669741270476115,,,0.00010060767821183456,,
592,0.00086651521158488,,,0.00010031628914963537,,
593,0.0008664679224797403,,,0.0001000257130994657,,
594,0.0008660233767008016,,,9.973762060258424e-5,,
595,0.0008659601221844838,,,9.945388999788896e-5,,
596,0.0008655322174110085,,,9.91765543973238e-5,,
597,0.0008654513489738238,,,9.89077337935984e-5,,
598,0.0008650424090732204,,,9.864955559103985e-5,,
599,0.0008649425299932579,,,9.840406752341247e-5,,
600,0.0008645549063098181,,,9.817314734801253e-5,,
601,0.0008644347881352448,,,9.795841387864288e-5,,
602,0.0008640707316738157,,,9.776114385390036e-5,,
603,0.0008639292017932542,,,9.758219885693072e-5,,
604,0.0008635906444100344,,,9.742196604109947e-5,,
605,0.0008634265029073797,,,9.72803158078766e-5,,
606,0.0008631148220495083,,,9.715657886200072e-5,,
607,0.0008629268486155973,,,9.704954426414594e-5,,
608,0.000862642717005107,,,9.69574792379559e-5,,
609,0.0008624297943564667,,,9.6878170588312e-5,,
610,0.00086217318571075,,,9.680898667206782e-5,,
611,0.0008619345078923195,,,9.674695795420158e-5,,
612,0.0008617048569758583,,,9.668887330901968e-5,,
613,0.0008614401382863372,,,9.66313884215759e-5,,
614,0.0008612365801873799,,,9.657114194910864e-5,,
615,0.0008609461654752982,,,9.650487456086422e-5,,
616,0.0008607677459735798,,,9.642954563282245e-5,,
617,0.000860452562449815,,,9.634244227281389e-5,,
618,0.0008602983341797638,,,9.624127552208737e-5,,
619,0.0008599597040792035,,,9.612425903601687e-5,,
620,0.0008598286868136995,,,9.599016628295475e-5,,
621,0.0008594680956880561,,,9.583836328679625e-5,,
622,0.000859359148943139,,,9.56688151238297e-5,,
623,0.0008589780899913914,,,9.548206569759754e-5,,
624,0.0008588897857578182,,,9.527919167447734e-5,,
625,0.0008584897594397326,,,9.506173278144249e-5,,
626,0.0008584203320372688,,,9.483160186483542e-5,,
627,0.0008580029948590366,,,9.459097911647666e-5,,
628,0.0008579503923985212,,,9.434219564074206e-5,,
629,0.0008575177649139802,,,9.408761203389569e-5,,
630,0.0008574797659173907,,,9.382949786584099e-5,,
631,0.0008570343705027804,,,9.356991790253101e-5,,
632,0.0008570086956978729,,,9.331063060455302e-5,,
633,0.0008565535205495061,,,9.305300391009076e-5,,
634,0.0008565378792714213,,,9.27979525857399e-5,,
635,0.0008560761468107402,,,9.254590053100465e-5,,
636,0.000856068199598704,,,9.229677037230417e-5,,
637,0.0008556030167374431,,,9.205000149803809e-5,,
638,0.0008556002859732015,,,9.180459638719134e-5,,
639,0.0008551343196625564,,,9.155919369664539e-5,,
640,0.0008551341131725035,,,9.131216513657303e-5,,
641,0.0008546694316517284,,,9.106173173715348e-5,,
642,0.0008546688426714191,,,9.080609377227743e-5,,
643,0.0008542069919333753,,,9.054356745491759e-5,,
644,0.0008542030002843076,,,9.027272066466528e-5,,
645,0.0008537452826679042,,,8.999249952116384e-5,,
646,0.0008537349249971294,,,8.970233767290751e-5,,
647,0.0008532827612108167,,,8.940224079137642e-5,,
648,0.0008532632968423455,,,8.909283995954237e-5,,
649,0.0008528185208741727,,,8.877540937643113e-5,,
650,0.0008527875221017947,,,8.84518459598697e-5,,
651,0.0008523524923090174,,,8.812461085893402e-5,,
652,0.0008523078327179103,,,8.779663539106903e-5,,
653,0.0008518853261937022,,,8.747119628913973e-5,,
654,0.0008518250970297073,,,8.715176718711492e-5,,
655,0.0008514180486477325,,,8.684185483289115e-5,,
656,0.0008513404647766771,,,8.654482948931513e-5,,
657,0.0008509516694316906,,,8.6263759325985e-5,,
658,0.0008508550171846066,,,8.600125832762143e-5,,
659,0.0008504869050212732,,,8.575935640747148e-5,,
660,0.0008503695466359405,,,8.553939910319446e-5,,
661,0.00085002407778173,,,8.534198254764068e-5,,
662,0.0008498844897507802,,,8.516692744752136e-5,,
663,0.0008495631419741846,,,8.501329366198439e-5,,
664,0.0008493999526457699,,,8.48794347363166e-5,,
665,0.0008491037388668141,,,8.476308949740688e-5,,
666,0.0008489157505525133,,,8.466150564762663e-5,,
667,0.0008486452198891199,,,8.457158830658986e-5,,
668,0.0008484314355753694,,,8.449006476688786e-5,,
669,0.0008481866605197803,,,8.44136554843273e-5,,
670,0.0008479463552792084,,,8.433924065025544e-5,,
671,0.0008477269478905603,,,8.426401170972308e-5,,
672,0.000847459808352897,,,8.418559796963966e-5,,
673,0.0008472650088721684,,,8.410215999746856e-5,,
674,0.0008469713134351083,,,8.401244377638135e-5,,
675,0.0008468001542892451,,,8.391579240724498e-5,,
676,0.0008464809110980576,,,8.381211530835407e-5,,
677,0.0008463324049238555,,,8.370181808737321e-5,,
678,0.000845989344362792,,,8.358569925598191e-5,,
679,0.0008458626118131744,,,8.34648224542388e-5,,
680,0.0008454979723958359,,,8.334037462795843e-5,,
681,0.0008453922367551584,,,8.321352151243281e-5,,
682,0.0008450083792059811,,,8.308527175954731e-5,,
683,0.0008449228104996557,,,8.295636012724585e-5,,
684,0.0008445217969468679,,,8.2827158428413e-5,,
685,0.0008444552656387335,,,8.269762056558328e-5,,
686,0.0008440385884922884,,,8.256726515294044e-5,,
687,0.0008439894475725323,,,8.243519616634869e-5,,
688,0.0008435580513969282,,,8.230015899594496e-5,,
689,0.0008435240646430462,,,8.216062643608348e-5,,
690,0.0008430786874017086,,,8.201490675756292e-5,,
691,0.000843057149606093,,,8.186126426914638e-5,,
692,0.0008425988668422342,,,8.169804185358436e-5,,
693,0.0008425868570492652,,,8.15237749645305e-5,,
694,0.0008421176044478153,,,8.133728752525061e-5,,
695,0.0008421122428680768,,,8.113776201747133e-5,,
696,0.0008416350718754224,,,8.092477863358355e-5,,
697,0.0008416336594889794,,,8.069832144604997e-5,,
698,0.0008411525751597821,,,8.045875281936984e-5,,
699,0.0008411525702822378,,,8.020676041831958e-5,,
700,0.0008406719869522228,,,7.994328382799789e-5,,
701,0.0008406708647157627,,,7.966942972197312e-5,,
702,0.0008401949060433536,,,7.938638549955135e-5,,
703,0.0008401900072988346,,,7.909534126491876e-5,,
704,0.0008397219610538425,,,7.879742894634254e-5,,
705,0.0008397104420588265,,,7.849368535731769e-5,,
706,0.0008392526007989348,,,7.818504327243395e-5,,
707,0.000839231539939393,,,7.787235138423179e-5,,
708,0.0008387854627073354,,,7.7556420625551e-5,,
709,0.0008387520860079447,,,7.723809111238392e-5,,
710,0.0008383191164385368,,,7.69183112141405e-5,,
711,0.0008382710225981074,,,7.659821829463644e-5,,
712,0.0008378527955994964,,,7.627920973389886e-5,,
713,0.0008377880531057457,,,7.59629930943357e-5,,
714,0.0008373867526368206,,,7.565160577355547e-5,,
715,0.0008373038190969433,,,7.534739709431348e-5,,
716,0.0008369220866825359,,,7.505296929033316e-5,,
717,0.0008368196101827779,,,7.477107791424238e-5,,
718,0.0008364601772429896,,,7.450449640951787e-5,,
719,0.0008363368049518493,,,7.425585352428249e-5,,
720,0.000836002044818371,,,7.402745551080967e-5,,
721,0.0008358563480509476,,,7.382110734196031e-5,,
722,0.0008355479540580892,,,7.363794828237766e-5,,
723,0.0008353785023952389,,,7.347831698616257e-5,,
724,0.0008350974004188331,,,7.334165985866172e-5,,
725,0.0008349029317206546,,,7.322649379780539e-5,,
726,0.0008346493972557795,,,7.313043075668501e-5,,
727,0.0008344289837388544,,,7.305026703011127e-5,,
728,0.0008342028391307572,,,7.298213500741088e-5,,
729,0.0008339559666514433,,,7.292170967005966e-5,,
730,0.0008337567284948434,,,7.286445675482294e-5,,
731,0.0008334832763326373,,,7.28059047498664e-5,,
732,0.0008333101929437247,,,7.274191930169182e-5,,
733,0.000833010379907612,,,7.266895673768798e-5,,
734,0.0008328623904941381,,,7.258427370391416e-5,,
735,0.00083253678468567,,,7.248607262372792e-5,,
736,0.0008324124861034816,,,7.237356774631679e-5,,
737,0.0008320621317624503,,,7.224696358272419e-5,,
738,0.0008319598242643739,,,7.210734581523076e-5,,
739,0.0008315864412206049,,,7.195649339061538e-5,,
740,0.0008315042563867363,,,7.179662847234066e-5,,
741,0.0008311103778974202,,,7.163012732052405e-5,,
742,0.0008310464202891604,,,7.145921930076671e-5,,
743,0.0008306353213614137,,,7.128570270017171e-5,,
744,0.0008305877303796869,,,7.111070476703148e-5,,
745,0.0008301630899719728,,,7.093450957160545e-5,,
746,0.00083012996770425,,,7.075647128665079e-5,,
747,0.0008296953633869562,,,7.057502281440768e-5,,
748,0.0008296745962716097,,,7.038778093662209e-5,,
749,0.0008292330518997185,,,7.019174000981054e-5,,
750,0.0008292221299691578,,,6.998353742836292e-5,,
751,0.0008287759379267535,,,6.975976647166776e-5,,
752,0.0008287718919535854,,,6.951730660924359e-5,,
753,0.0008283228011864435,,,6.925363865990343e-5,,
754,0.0008283223126234549,,,6.896711296478358e-5,,
755,0.0008278719865353841,,,6.865714313118962e-5,,
756,0.0008278716151658601,,,6.832430561902095e-5,,
757,0.0008274221240663106,,,6.797033562519574e-5,,
758,0.0008274185241306672,,,6.759802109016657e-5,,
759,0.000826972618368897,,,6.721100769712151e-5,,
760,0.0008269626325434882,,,6.681353700246729e-5,,
761,0.0008265236560983804,,,6.641014618262583e-5,,
762,0.0008265042705687176,,,6.600536065788027e-5,,
763,0.0008260757652425672,,,6.560340996227295e-5,,
764,0.0008260440060137151,,,6.520799306337958e-5,,
765,0.0008256292199840589,,,6.482211263818114e-5,,
766,0.0008255821063477216,,,6.444798949956273e-5,,
767,0.0008251836611863985,,,6.408705939250242e-5,,
768,0.0008251182901302252,,,6.374004562909799e-5,,
769,0.0008247381550776406,,,6.340709329491147e-5,,
770,0.0008246518986394667,,,6.308794471178034e-5,,
771,0.000824291639519187,,,6.278213203945742e-5,,
772,0.0008241823511900147,,,6.248916174311532e-5,,
773,0.0008238434735153547,,,6.220866733802437e-5,,
774,0.0008237095783517925,,,6.194051125841753e-5,,
775,0.000823393747882112,,,6.168482346628117e-5,,
776,0.0008232341577281838,,,6.144197277046204e-5,,
777,0.0008229431673460469,,,6.121247576244083e-5,,
778,0.000822757078105984,,,6.09968566652999e-5,,
779,0.0008224925844582179,,,6.079547815673038e-5,,
780,0.0008222792950830381,,,6.060836749408407e-5,,
781,0.0008220424818345866,,,6.04350634928374e-5,,
782,0.0008218013629389914,,,6.027450791822164e-5,,
783,0.0008215927183831359,,,6.012499983821451e-5,,
784,0.0008213233572109115,,,5.998422396965678e-5,,
785,0.000821142664690821,,,5.9849354806594873e-5,,
786,0.0008208450885546306,,,5.971722834137049e-5,,
787,0.0008206915838528994,,,5.958456362411247e-5,,
788,0.0008203664006613842,,,5.9448208489652474e-5,,
789,0.0008202389528681879,,,5.930537871128723e-5,,
790,0.0008198872966156733,,,5.915385860667157e-5,,
791,0.0008197844806390203,,,5.899213429402454e-5,,
792,0.0008194077902700952,,,5.881943834610218e-5,,
793,0.0008193278231938782,,,5.863569578478325e-5,,
794,0.0008189276206110061,,,5.8441374814029455e-5,,
795,0.0008188682509471322,,,5.823725955504795e-5,,
796,0.0008184461124909998,,,5.802417431836867e-5,,
797,0.0008184045935554456,,,5.780269779086206e-5,,
798,0.0008179623952956627,,,5.75729095469459e-5,,
799,0.0008179356092813082,,,5.73342097382398e-5,,
800,0.0008174759369717139,,,5.708524556209304e-5,,
801,0.0008174606172458059,,,5.682396569032602e-5,,
802,0.000816987088670482,,,5.6547807409128474e-5,,
803,0.0008169800102118519,,,5.6254002540899756e-5,,
804,0.0008164972612528622,,,5.593996962312034e-5,,
805,0.0008164952895023235,,,5.5603744072010646e-5,,
806,0.0008160085420929314,,,5.524438801429932e-5,,
807,0.0008160085258605503,,,5.486231951945478e-5,,
808,0.0008155228958714045,,,5.4459508367458896e-5,,
809,0.0008155214919174416,,,5.403950181878966e-5,,
810,0.0008150413561716334,,,5.360726682168275e-5,,
811,0.0008150349208395264,,,5.316886089329445e-5,,
812,0.0008145636362300347,,,5.2730968081011335e-5,,
813,0.0008145482841935416,,,5.2300354899737024e-5,,
814,0.0008140883557317938,,,5.1883311244674833e-5,,
815,0.0008140601813196504,,,5.148514208861632e-5,,
816,0.0008136137356078537,,,5.110976805809206e-5,,
817,0.0008135690821175504,,,5.075947864006559e-5,,
818,0.0008131383571490734,,,5.043486313324513e-5,,
819,0.0008130739879958585,,,5.013492376639229e-5,,
820,0.0008126615704513792,,,4.985735460363309e-5,,
821,0.0008125746761164633,,,4.959895068602286e-5,,
822,0.0008121833839231912,,,4.9356096082906e-5,,
823,0.0008120714916094056,,,4.912526904526172e-5,,
824,0.000811704016808197,,,4.890349913351091e-5,,
825,0.0008115649489471125,,,4.868871639564807e-5,,
826,0.0008112235130832038,,,4.8479946634983774e-5,,
827,0.0008110555003205991,,,4.8277328167811636e-5,,
828,0.0008107417416658966,,,4.8081951219910635e-5,,
829,0.0008105436592583644,,,4.789554708985771e-5,,
830,0.0008102587901492221,,,4.77200760368658e-5,,
831,0.0008100303508139659,,,4.755727694882114e-5,,
832,0.0008097754206644542,,,4.74082461725786e-5,,
833,0.0008095171325360705,,,4.727310719091709e-5,,
834,0.0008092931476765534,,,4.7150818405795194e-5,,
835,0.000809005977353082,,,4.7039145481528206e-5,,
836,0.0008088137214294136,,,4.693480041947313e-5,,
837,0.0008084986133256478,,,4.68337249316665e-5,,
838,0.000808338223732969,,,4.673147400835942e-5,,
839,0.000807995764184436,,,4.662364003642242e-5,,
840,0.0008078663077098764,,,4.6506251238195766e-5,,
841,0.0008074967773565708,,,4.637608241233256e-5,,
842,0.0008073960928749688,,,4.623083116929648e-5,,
843,0.0008069999459718198,,,4.606913713464693e-5,,
844,0.0008069248589739612,,,4.589045091212481e-5,,
845,0.0008065034245710901,,,4.5694788489759934e-5,,
846,0.0008064502090729129,,,4.548242948954017e-5,,
847,0.0008060062608598897,,,4.525362945766164e-5,,
848,0.0008059710945559207,,,4.500841453293472e-5,,
849,0.0008055089704115202,,,4.4746511112905534e-5,,
850,0.0008054881691954595,,,4.446743592462525e-5,,
851,0.0008050133379600409,,,4.417073781513038e-5,,
852,0.0008050033086771022,,,4.385634790180999e-5,,
853,0.0008045215703814131,,,4.3524966569731404e-5,,
854,0.0008045185794876173,,,4.3178400806265577e-5,,
855,0.000804035272829511,,,4.281976806053546e-5,,
856,0.0008040352149214755,,,4.245350407601718e-5,,
857,0.0008035547761778048,,,4.2085148343280396e-5,,
858,0.000803553107545811,,,4.172092435921544e-5,,
859,0.0008030791101264735,,,4.136717313947012e-5,,
860,0.0008030710029994806,,,4.102972848364493e-5,,
861,0.0008026065531697047,,,4.0713335471720805e-5,,
862,0.0008025871925425647,,,4.0421207870447436e-5,,
863,0.0008021354099996521,,,4.015479761699442e-5,,
864,0.0008021002850592816,,,3.991381483965205e-5,,
865,0.0008016646137635341,,,3.969649557635193e-5,,
866,0.000801609691104194,,,3.9500072396202095e-5,,
867,0.0008011939243646781,,,3.932136663493449e-5,,
868,0.0008011156874721311,,,3.915739614295237e-5,,
869,0.0008007237534640714,,,3.900588497251903e-5,,
870,0.0008006191688299888,,,3.886557491827421e-5,,
871,0.0008002548139985873,,,3.873627306634061e-5,,
872,0.0008001212921423016,,,3.8618619390031996e-5,,
